,Unnamed: 0,Product Name,Product Page,Product Image,Category,Site,Price,Discount Price
331,331,C-Tees Pack Of 3 Plain T-Shirt For Kids Multi (CKT10058),https://www.ishopping.pk/c-tees-pack-of-3-t-shirt-for-kids-ckt10058-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_pack_of_3_plain_t-shirt_for_kids_multi_ckt10058__2.jpg,Boy's Clothing,ishopping,840,399
332,332,C-Tees Pack Of 3 Plain T-Shirt For Kids Multi (CKT10057),https://www.ishopping.pk/c-tees-pack-of-3-t-shirt-kids-ckt10057-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_pack_of_3_plain_t-shirt_for_kids_multi_ckt10057__1.jpg,Boy's Clothing,ishopping,840,399
333,333,C-Tees Pack Of 3 Plain T-Shirt For Kids Black (CKT10056),https://www.ishopping.pk/c-tees-pack-of-3-t-shirt-kids-ckt10056-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_pack_of_3_plain_t-shirt_for_kids_black_ckt10056__1.jpg,Boy's Clothing,ishopping,840,399
334,334,C-Tees Pack Of Two Plain T-Shirt For Kids Multi (CKT10055),https://www.ishopping.pk/c-tees-pack-of-two-t-shirt-kids-ckt10055-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_pack_of_two_plain_t-shirt_for_kids_multi_ckt10055__1.jpg,Boy's Clothing,ishopping,560,275
335,335,C-Tees Pack Of Two Plain T-Shirt For Kids Multi (CKT10054),https://www.ishopping.pk/c-tees-pack-of-two-t-shirt-kids-ckt10054-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_pack_of_two_plain_t-shirt_for_kids_multi_ckt10054__1.jpg,Boy's Clothing,ishopping,560,275
336,336,C-Tees Pack Of Two Plain T-Shirt For Kids Multi (CKT10053),https://www.ishopping.pk/c-tees-pack-of-two-t-shirt-kids-ckt10053-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_pack_of_two_plain_t-shirt_for_kids_multi_ckt10053__1.jpg,Boy's Clothing,ishopping,560,275
337,337,C-Tees Pack Of Two Plain T-Shirt For Kids Blue (CKT10052),https://www.ishopping.pk/c-tees-pack-of-two-t-shirt-kids-ckt10052-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_pack_of_two_plain_t-shirt_for_kids_blue_ckt10052__1.jpg,Boy's Clothing,ishopping,560,275
338,338,C-Tees Pack Of Two Plain T-Shirt For Kids Yellow (CKT10051),https://www.ishopping.pk/c-tees-pack-of-two-t-shirt-kids-ckt10051-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_pack_of_two_plain_t-shirt_for_kids_yellow_ckt10051__1.jpg,Boy's Clothing,ishopping,560,275
339,339,C-Tees Pack Of Two Plain T-Shirt For Kids Red (CKT10050),https://www.ishopping.pk/c-tees-pack-of-two-t-shirt-kids-ckt10050-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_pack_of_two_plain_t-shirt_for_kids_red_ckt10050__1.jpg,Boy's Clothing,ishopping,560,275
340,340,C-Tees Pack Of Two Plain T-Shirt For Kids Black (CKT10049),https://www.ishopping.pk/c-tees-pack-of-two-t-shirt-kids-ckt10049-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_pack_of_two_plain_t-shirt_for_kids_black_ckt10049__1.jpg,Boy's Clothing,ishopping,560,275
341,341,C-Tees Pack Of Two Plain T-Shirt For Kids Multi (CKT10048),https://www.ishopping.pk/c-tees-pack-of-two-t-shirt-kids-ckt10048-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_pack_of_two_plain_t-shirt_for_kids_multi_ckt10048__1.jpg,Boy's Clothing,ishopping,560,275
342,342,C-Tees Pack Of Two Plain T-Shirt For Kids Multi (CKT10047),https://www.ishopping.pk/c-tees-pack-of-two-t-shirt-kids-ckt10047-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_pack_of_two_plain_t-shirt_for_kids_multi_ckt10047__1.jpg,Boy's Clothing,ishopping,560,275
343,343,C-Tees Pack Of Two Plain T-Shirt For Kids Multi (CKT10046),https://www.ishopping.pk/c-tees-pack-of-two-t-shirt-kids-ckt10046-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_pack_of_two_plain_t-shirt_for_kids_multi_ckt10045__1.jpg,Boy's Clothing,ishopping,560,275
344,344,C-Tees Plain Yellow T-Shirt For Boys (CKT10045),https://www.ishopping.pk/c-tees-plain-yellow-t-shirt-boys-ckt10045-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_plain_yellow_t-shirt_for_boys_ckt10045__1.jpg,Boy's Clothing,ishopping,280,149
345,345,C-Tees Plain Red T-Shirt For Boys (CKT10043),https://www.ishopping.pk/c-tees-plain-red-t-shirt-boys-ckt10043-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_plain_red_t-shirt_for_boys_ckt10043__1.jpg,Boy's Clothing,ishopping,280,149
346,346,C-Tees Plain Blue T-Shirt For Boys (CKT10042),https://www.ishopping.pk/c-tees-plain-blue-t-shirt-boys-ckt10042-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_plain_blue_t-shirt_for_boys_ckt10042__1.jpg,Boy's Clothing,ishopping,280,149
347,347,C-Tees Plain Black T-Shirt For Boys (CKT10041),https://www.ishopping.pk/c-tees-plain-black-t-shirt-boys-ckt10041-tc.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/c/-/c-tees_plain_black_t-shirt_for_kids_ckt10041__1.jpg,Boy's Clothing,ishopping,280,149
348,348,Oxford Cotton V-Neck T-Shirt For Boys Light Blue,https://www.ishopping.pk/oxford-cotton-v-neck-t-shirt-for-boys-light-blue-ot.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/o/x/oxford_cotton_v-neck_t-shirt_for_boys_light_blue_1.jpg,Boy's Clothing,ishopping,850,-1
349,349,Oxford Cotton V-Neck T-Shirt For Boys Dark Blue,https://www.ishopping.pk/oxford-cotton-v-neck-t-shirt-for-boys-dark-blue-ot.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/o/x/oxford_cotton_v-neck_t-shirt_for_boys_dark_blue_1.jpg,Boy's Clothing,ishopping,850,-1
350,350,Oxford Cotton V-Neck T-Shirt For Boys Brown,https://www.ishopping.pk/oxford-cotton-v-neck-t-shirt-for-boys-brown-ot.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/o/x/oxford_cotton_v-neck_t-shirt_for_boys_brown_2.jpg,Boy's Clothing,ishopping,850,-1
351,351,Oxford Cotton Round Neck T-Shirt For Boys White,https://www.ishopping.pk/oxford-cotton-round-neck-t-shirt-for-boys-white-ot.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/o/t/ot-0009_1_1_1.jpg,Boy's Clothing,ishopping,850,-1
352,352,Oxford Cotton Round Neck T-Shirt For Boys Brown,https://www.ishopping.pk/oxford-cotton-round-neck-t-shirt-for-boys-brown-ot.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/o/t/ot-0009_1.jpg,Boy's Clothing,ishopping,850,-1
353,353,Oxford Cotton Round Neck T-Shirt For Boys Black,https://www.ishopping.pk/oxford-cotton-round-neck-t-shirt-for-boys-black-ot.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/o/x/oxford_cotton_round_neck_t-shirt_for_boys_black_2.jpg,Boy's Clothing,ishopping,850,-1
354,354,Oxford Cotton Polo T-Shirt For Boys Gray,https://www.ishopping.pk/oxford-cotton-polo-t-shirt-for-boys-gray-ot.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/o/x/oxford_cotton_polo_t-shirt_for_boys_gray_1.jpg,Boy's Clothing,ishopping,850,-1
355,355,Oxford Cotton Polo T-Shirt For Boys Charcoal,https://www.ishopping.pk/oxford-cotton-polo-t-shirt-for-boys-charcoal-ot.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/o/x/oxford_cotton_polo_t-shirt_for_boys_charcoal_1.jpg,Boy's Clothing,ishopping,850,-1
356,356,Oxford Cotton Polo T-Shirt For Boys Black,https://www.ishopping.pk/oxford-cotton-polo-t-shirt-for-boys-black-ot.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/o/x/oxford_cotton_polo_t-shirt_for_boys_black_1.jpg,Boy's Clothing,ishopping,850,-1
357,357,Oxford Cotton Polo T-Shirt For Boys Beige,https://www.ishopping.pk/oxford-cotton-polo-t-shirt-for-boys-beige-ot.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/o/x/oxford_cotton_polo_t-shirt_for_boys_beige_1.jpg,Boy's Clothing,ishopping,850,-1
358,358,Oxford Cotton Polo T-Shirt For Boys Yellow,https://www.ishopping.pk/oxford-cotton-polo-t-shirt-for-boys-yellow-ot.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/o/x/oxford_cotton_polo_t-shirt_for_boys_yellow_1.jpg,Boy's Clothing,ishopping,850,-1
359,359,Oxford Cotton Polo T-Shirt For Boys Sage,https://www.ishopping.pk/oxford-cotton-polo-t-shirt-for-boys-sage-ot.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/o/x/oxford_cotton_polo_t-shirt_for_boys_sage_1.jpg,Boy's Clothing,ishopping,850,-1
360,360,Oxford Cotton Polo T-Shirt For Boys Brown,https://www.ishopping.pk/oxford-cotton-polo-t-shirt-for-boys-brown-ot.html,https://d11zer3aoz69xt.cloudfront.net/media/catalog/product/cache/1/small_image/210x/9df78eab33525d08d6e5fb8d27136e95/o/x/oxford_cotton_polo_t-shirt_for_boys_brown_1.jpg,Boy's Clothing,ishopping,850,-1
